x_um_centered_to_ellipse,y_um_centered_to_ellipse,delta_f_GHz
8.278801843317992848e+00,-4.999251152073734517e+01,4.627743615694743795e-01
9.278801843317992848e+00,-4.999251152073734517e+01,4.637760424931780534e-01
1.027880184331799285e+01,-4.999251152073734517e+01,4.629379162308917550e-01
1.127880184331799285e+01,-4.999251152073734517e+01,4.638458445631306049e-01
1.227880184331799285e+01,-4.999251152073734517e+01,4.631970111412568869e-01
1.327880184331799285e+01,-4.999251152073734517e+01,4.624441444039608662e-01
1.427880184331799285e+01,-4.999251152073734517e+01,4.624990317208403923e-01
1.527880184331799285e+01,-4.999251152073734517e+01,4.608575635262393000e-01
1.627880184331799285e+01,-4.999251152073734517e+01,4.602136042342599431e-01
1.727880184331799285e+01,-4.999251152073734517e+01,4.589297890756367515e-01
1.827880184331799285e+01,-4.999251152073734517e+01,4.577738897888758984e-01
1.927880184331799285e+01,-4.999251152073734517e+01,4.579383402399548331e-01
-2.372119815668200715e+01,-4.899251152073734517e+01,4.746770296021511903e-01
-2.272119815668200715e+01,-4.899251152073734517e+01,4.734100200925914770e-01
-2.172119815668200715e+01,-4.899251152073734517e+01,4.747924725388985578e-01
-2.072119815668200715e+01,-4.899251152073734517e+01,4.699084240883761865e-01
-1.972119815668200715e+01,-4.899251152073734517e+01,4.742414042158880072e-01
-1.872119815668200715e+01,-4.899251152073734517e+01,4.735846534146195275e-01
-1.772119815668200715e+01,-4.899251152073734517e+01,4.726214059629794129e-01
-1.672119815668200715e+01,-4.899251152073734517e+01,4.713251347076945486e-01
-1.572119815668200715e+01,-4.899251152073734517e+01,4.722523429500622427e-01
-1.472119815668200715e+01,-4.899251152073734517e+01,4.719703995736321822e-01
-1.372119815668200715e+01,-4.899251152073734517e+01,4.720523215419327734e-01
-1.272119815668200715e+01,-4.899251152073734517e+01,4.715222488917758525e-01
-1.172119815668200715e+01,-4.899251152073734517e+01,4.707742220154700341e-01
-1.072119815668200715e+01,-4.899251152073734517e+01,4.699824305667377189e-01
-9.721198156682007152e+00,-4.899251152073734517e+01,4.713267797188152031e-01
-8.721198156682007152e+00,-4.899251152073734517e+01,4.695645549488731696e-01
-7.721198156682007152e+00,-4.899251152073734517e+01,4.702110503864518343e-01
-6.721198156682007152e+00,-4.899251152073734517e+01,4.718784917814646818e-01
-5.721198156682007152e+00,-4.899251152073734517e+01,4.706168414628657537e-01
-4.721198156682007152e+00,-4.899251152073734517e+01,4.707332497299621110e-01
-3.721198156682007152e+00,-4.899251152073734517e+01,4.713139507687973406e-01
-2.721198156682007152e+00,-4.899251152073734517e+01,4.702865796769644113e-01
-1.721198156682007152e+00,-4.899251152073734517e+01,4.703507768355557062e-01
-7.211981566820071521e-01,-4.899251152073734517e+01,4.698300945899442915e-01
2.788018433179928479e-01,-4.899251152073734517e+01,4.691176948443702699e-01
1.278801843317992848e+00,-4.899251152073734517e+01,4.670518851855627318e-01
2.278801843317992848e+00,-4.899251152073734517e+01,4.664162243833533950e-01
3.278801843317992848e+00,-4.899251152073734517e+01,4.653530627559976374e-01
4.278801843317992848e+00,-4.899251152073734517e+01,4.651679684150940020e-01
5.278801843317992848e+00,-4.899251152073734517e+01,4.644375761310692852e-01
6.278801843317992848e+00,-4.899251152073734517e+01,4.640430483210904455e-01
7.278801843317992848e+00,-4.899251152073734517e+01,4.642726630797104903e-01
8.278801843317992848e+00,-4.899251152073734517e+01,4.633412996261192518e-01
9.278801843317992848e+00,-4.899251152073734517e+01,4.639567820085424010e-01
1.027880184331799285e+01,-4.899251152073734517e+01,4.629043823854752659e-01
1.127880184331799285e+01,-4.899251152073734517e+01,4.632236386387873495e-01
1.227880184331799285e+01,-4.899251152073734517e+01,4.628212689081920850e-01
1.327880184331799285e+01,-4.899251152073734517e+01,4.617194933210964081e-01
1.427880184331799285e+01,-4.899251152073734517e+01,4.615541067841104628e-01
1.527880184331799285e+01,-4.899251152073734517e+01,4.608039856047554395e-01
1.627880184331799285e+01,-4.899251152073734517e+01,4.603323091557385283e-01
1.727880184331799285e+01,-4.899251152073734517e+01,4.595097915342973849e-01
1.827880184331799285e+01,-4.899251152073734517e+01,4.582805435513690462e-01
1.927880184331799285e+01,-4.899251152073734517e+01,4.574153393778681576e-01
2.027880184331799285e+01,-4.899251152073734517e+01,4.579862498941138504e-01
2.127880184331799285e+01,-4.899251152073734517e+01,4.560479183397072589e-01
2.227880184331799285e+01,-4.899251152073734517e+01,4.559822762159582155e-01
2.327880184331799285e+01,-4.899251152073734517e+01,4.554064799295303168e-01
-2.672119815668200715e+01,-4.799251152073734517e+01,4.769721551039967089e-01
-2.572119815668200715e+01,-4.799251152073734517e+01,4.774246159466706274e-01
-2.472119815668200715e+01,-4.799251152073734517e+01,4.779187989742621490e-01
-2.372119815668200715e+01,-4.799251152073734517e+01,4.749402778357043609e-01
-2.272119815668200715e+01,-4.799251152073734517e+01,4.726711181663700856e-01
-2.172119815668200715e+01,-4.799251152073734517e+01,4.713894714247683915e-01
-2.072119815668200715e+01,-4.799251152073734517e+01,4.750131305375280277e-01
-1.972119815668200715e+01,-4.799251152073734517e+01,4.713854428189758750e-01
-1.872119815668200715e+01,-4.799251152073734517e+01,4.762690178806927577e-01
-1.772119815668200715e+01,-4.799251152073734517e+01,4.715512458510286997e-01
-1.672119815668200715e+01,-4.799251152073734517e+01,4.701186046250001027e-01
-1.572119815668200715e+01,-4.799251152073734517e+01,4.709145949284603283e-01
-1.472119815668200715e+01,-4.799251152073734517e+01,4.741765822863199809e-01
-1.372119815668200715e+01,-4.799251152073734517e+01,4.727454606705032703e-01
-1.272119815668200715e+01,-4.799251152073734517e+01,4.724190240462737833e-01
-1.172119815668200715e+01,-4.799251152073734517e+01,4.723902869383445058e-01
-1.072119815668200715e+01,-4.799251152073734517e+01,4.708003496003221322e-01
-9.721198156682007152e+00,-4.799251152073734517e+01,4.703157759780145497e-01
-8.721198156682007152e+00,-4.799251152073734517e+01,4.699483555464745166e-01
-7.721198156682007152e+00,-4.799251152073734517e+01,4.713410530979293966e-01
-6.721198156682007152e+00,-4.799251152073734517e+01,4.704392173190887760e-01
-5.721198156682007152e+00,-4.799251152073734517e+01,4.703210542707232378e-01
-4.721198156682007152e+00,-4.799251152073734517e+01,4.712485558232382132e-01
-3.721198156682007152e+00,-4.799251152073734517e+01,4.708098873063755185e-01
-2.721198156682007152e+00,-4.799251152073734517e+01,4.714333435212245682e-01
-1.721198156682007152e+00,-4.799251152073734517e+01,4.693053435415701635e-01
-7.211981566820071521e-01,-4.799251152073734517e+01,4.696723868201710950e-01
2.788018433179928479e-01,-4.799251152073734517e+01,4.677323719809360902e-01
1.278801843317992848e+00,-4.799251152073734517e+01,4.666286232886331931e-01
2.278801843317992848e+00,-4.799251152073734517e+01,4.669788780631765057e-01
3.278801843317992848e+00,-4.799251152073734517e+01,4.647604572306502924e-01
4.278801843317992848e+00,-4.799251152073734517e+01,4.642671245616787346e-01
5.278801843317992848e+00,-4.799251152073734517e+01,4.639247545887168478e-01
6.278801843317992848e+00,-4.799251152073734517e+01,4.636680069995446907e-01
7.278801843317992848e+00,-4.799251152073734517e+01,4.642973298117167857e-01
8.278801843317992848e+00,-4.799251152073734517e+01,4.632160089774726153e-01
9.278801843317992848e+00,-4.799251152073734517e+01,4.631191792550981567e-01
1.027880184331799285e+01,-4.799251152073734517e+01,4.643152679589483967e-01
1.127880184331799285e+01,-4.799251152073734517e+01,4.627263528899168143e-01
1.227880184331799285e+01,-4.799251152073734517e+01,4.628725935054793794e-01
1.327880184331799285e+01,-4.799251152073734517e+01,4.619000304622193909e-01
1.427880184331799285e+01,-4.799251152073734517e+01,4.604681056621000579e-01
1.527880184331799285e+01,-4.799251152073734517e+01,4.605567323719239603e-01
1.627880184331799285e+01,-4.799251152073734517e+01,4.600572762253554160e-01
1.727880184331799285e+01,-4.799251152073734517e+01,4.595421444787581855e-01
1.827880184331799285e+01,-4.799251152073734517e+01,4.592014953997414217e-01
1.927880184331799285e+01,-4.799251152073734517e+01,4.585232233889482423e-01
2.027880184331799285e+01,-4.799251152073734517e+01,4.567535570485103946e-01
2.127880184331799285e+01,-4.799251152073734517e+01,4.559615518316322280e-01
2.227880184331799285e+01,-4.799251152073734517e+01,4.569227635881976113e-01
2.327880184331799285e+01,-4.799251152073734517e+01,4.543316497290930123e-01
2.427880184331799285e+01,-4.799251152073734517e+01,4.549210281751316920e-01
2.527880184331799285e+01,-4.799251152073734517e+01,4.541484518674301363e-01
2.627880184331799285e+01,-4.799251152073734517e+01,4.531923338581123062e-01
2.727880184331799285e+01,-4.799251152073734517e+01,4.499381249721969844e-01
-2.972119815668200715e+01,-4.699251152073734517e+01,4.771600211799191804e-01
-2.872119815668200715e+01,-4.699251152073734517e+01,4.772587965584427216e-01
-2.772119815668200715e+01,-4.699251152073734517e+01,4.764060087961650147e-01
-2.672119815668200715e+01,-4.699251152073734517e+01,4.772211664380732188e-01
-2.572119815668200715e+01,-4.699251152073734517e+01,4.750816479514994306e-01
-2.472119815668200715e+01,-4.699251152073734517e+01,4.763663469586800758e-01
-2.372119815668200715e+01,-4.699251152073734517e+01,4.754835986299110751e-01
-2.272119815668200715e+01,-4.699251152073734517e+01,4.741753895394520413e-01
-2.172119815668200715e+01,-4.699251152073734517e+01,4.785153624688960328e-01
-2.072119815668200715e+01,-4.699251152073734517e+01,4.744117922959394384e-01
-1.972119815668200715e+01,-4.699251152073734517e+01,4.719199125610304968e-01
-1.872119815668200715e+01,-4.699251152073734517e+01,4.749274534793763713e-01
-1.772119815668200715e+01,-4.699251152073734517e+01,4.721610259351747274e-01
-1.672119815668200715e+01,-4.699251152073734517e+01,4.697678257752877506e-01
-1.572119815668200715e+01,-4.699251152073734517e+01,4.706210007621991487e-01
-1.472119815668200715e+01,-4.699251152073734517e+01,4.721409962252538506e-01
-1.372119815668200715e+01,-4.699251152073734517e+01,4.737958092730996107e-01
-1.272119815668200715e+01,-4.699251152073734517e+01,4.717384613874773258e-01
-1.172119815668200715e+01,-4.699251152073734517e+01,4.717739173398691754e-01
-1.072119815668200715e+01,-4.699251152073734517e+01,4.715687208994872037e-01
-9.721198156682007152e+00,-4.699251152073734517e+01,4.700198400661208531e-01
-8.721198156682007152e+00,-4.699251152073734517e+01,4.701743660087043253e-01
-7.721198156682007152e+00,-4.699251152073734517e+01,4.714225418840358728e-01
-6.721198156682007152e+00,-4.699251152073734517e+01,4.714504323297559196e-01
-5.721198156682007152e+00,-4.699251152073734517e+01,4.705603227542116684e-01
-4.721198156682007152e+00,-4.699251152073734517e+01,4.697638919937685564e-01
-3.721198156682007152e+00,-4.699251152073734517e+01,4.705686687341770202e-01
-2.721198156682007152e+00,-4.699251152073734517e+01,4.703880614522253367e-01
-1.721198156682007152e+00,-4.699251152073734517e+01,4.688303749477706894e-01
-7.211981566820071521e-01,-4.699251152073734517e+01,4.685150634050536667e-01
2.788018433179928479e-01,-4.699251152073734517e+01,4.668878062635584136e-01
1.278801843317992848e+00,-4.699251152073734517e+01,4.662352840203141113e-01
2.278801843317992848e+00,-4.699251152073734517e+01,4.641052589466969636e-01
3.278801843317992848e+00,-4.699251152073734517e+01,4.645047756312998821e-01
4.278801843317992848e+00,-4.699251152073734517e+01,4.646332111247675201e-01
5.278801843317992848e+00,-4.699251152073734517e+01,4.625813670743021966e-01
6.278801843317992848e+00,-4.699251152073734517e+01,4.630842584948777763e-01
7.278801843317992848e+00,-4.699251152073734517e+01,4.640155318946925789e-01
8.278801843317992848e+00,-4.699251152073734517e+01,4.627625812890108215e-01
9.278801843317992848e+00,-4.699251152073734517e+01,4.629665693033451213e-01
1.027880184331799285e+01,-4.699251152073734517e+01,4.627756465269867725e-01
1.127880184331799285e+01,-4.699251152073734517e+01,4.620029123403246452e-01
1.227880184331799285e+01,-4.699251152073734517e+01,4.638252663751964988e-01
1.327880184331799285e+01,-4.699251152073734517e+01,4.626972111336309368e-01
1.427880184331799285e+01,-4.699251152073734517e+01,4.611687968780446845e-01
1.527880184331799285e+01,-4.699251152073734517e+01,4.599903633727469021e-01
1.627880184331799285e+01,-4.699251152073734517e+01,4.599773760326564265e-01
1.727880184331799285e+01,-4.699251152073734517e+01,4.595461074491971054e-01
1.827880184331799285e+01,-4.699251152073734517e+01,4.588451038803302851e-01
1.927880184331799285e+01,-4.699251152073734517e+01,4.566544794023918996e-01
2.027880184331799285e+01,-4.699251152073734517e+01,4.571766420431009337e-01
2.127880184331799285e+01,-4.699251152073734517e+01,4.563393234913801777e-01
2.227880184331799285e+01,-4.699251152073734517e+01,4.557077763847958707e-01
2.327880184331799285e+01,-4.699251152073734517e+01,4.551867906689257559e-01
2.427880184331799285e+01,-4.699251152073734517e+01,4.538969888514148288e-01
2.527880184331799285e+01,-4.699251152073734517e+01,4.524214936201658155e-01
2.627880184331799285e+01,-4.699251152073734517e+01,4.523962189918702137e-01
2.727880184331799285e+01,-4.699251152073734517e+01,4.500090076059590771e-01
2.827880184331799285e+01,-4.699251152073734517e+01,4.474417586653900436e-01
2.927880184331799285e+01,-4.699251152073734517e+01,4.458659507535673860e-01
3.027880184331799285e+01,-4.699251152073734517e+01,4.449620946812640199e-01
-3.272119815668200715e+01,-4.599251152073734517e+01,4.738736931677483000e-01
-3.172119815668200715e+01,-4.599251152073734517e+01,4.763482619064407508e-01
-3.072119815668200715e+01,-4.599251152073734517e+01,4.783266419121914304e-01
-2.972119815668200715e+01,-4.599251152073734517e+01,4.773586503081577170e-01
-2.872119815668200715e+01,-4.599251152073734517e+01,4.786501955015909360e-01
-2.772119815668200715e+01,-4.599251152073734517e+01,4.764719754250870132e-01
-2.672119815668200715e+01,-4.599251152073734517e+01,4.769986861476436246e-01
-2.572119815668200715e+01,-4.599251152073734517e+01,4.773069580309412530e-01
-2.472119815668200715e+01,-4.599251152073734517e+01,4.752840797457209554e-01
-2.372119815668200715e+01,-4.599251152073734517e+01,4.754159954667924737e-01
-2.272119815668200715e+01,-4.599251152073734517e+01,4.749989341268472387e-01
-2.172119815668200715e+01,-4.599251152073734517e+01,4.758164395858406337e-01
-2.072119815668200715e+01,-4.599251152073734517e+01,4.751025173417047220e-01
-1.972119815668200715e+01,-4.599251152073734517e+01,4.721945984552764486e-01
-1.872119815668200715e+01,-4.599251152073734517e+01,4.734776445039812209e-01
-1.772119815668200715e+01,-4.599251152073734517e+01,4.704668200409694023e-01
-1.672119815668200715e+01,-4.599251152073734517e+01,4.725298850715025090e-01
-1.572119815668200715e+01,-4.599251152073734517e+01,4.720343666200372823e-01
-1.472119815668200715e+01,-4.599251152073734517e+01,4.731200409322773304e-01
-1.372119815668200715e+01,-4.599251152073734517e+01,4.728556580003084875e-01
-1.272119815668200715e+01,-4.599251152073734517e+01,4.715449081259524000e-01
-1.172119815668200715e+01,-4.599251152073734517e+01,4.711136718934323397e-01
-1.072119815668200715e+01,-4.599251152073734517e+01,4.704758476179113913e-01
-9.721198156682007152e+00,-4.599251152073734517e+01,4.715386906911978038e-01
-8.721198156682007152e+00,-4.599251152073734517e+01,4.706425734273125272e-01
-7.721198156682007152e+00,-4.599251152073734517e+01,4.707259403468233572e-01
-6.721198156682007152e+00,-4.599251152073734517e+01,4.693582894489760626e-01
-5.721198156682007152e+00,-4.599251152073734517e+01,4.725536157612926225e-01
-4.721198156682007152e+00,-4.599251152073734517e+01,4.692869761593314593e-01
-3.721198156682007152e+00,-4.599251152073734517e+01,4.713313968390879793e-01
-2.721198156682007152e+00,-4.599251152073734517e+01,4.686435432604145745e-01
-1.721198156682007152e+00,-4.599251152073734517e+01,4.686513897231732173e-01
-7.211981566820071521e-01,-4.599251152073734517e+01,4.661724992179321347e-01
2.788018433179928479e-01,-4.599251152073734517e+01,4.669930882571571296e-01
1.278801843317992848e+00,-4.599251152073734517e+01,4.665707210870797539e-01
2.278801843317992848e+00,-4.599251152073734517e+01,4.647304881594993553e-01
3.278801843317992848e+00,-4.599251152073734517e+01,4.633227652542415420e-01
4.278801843317992848e+00,-4.599251152073734517e+01,4.640861126584239216e-01
5.278801843317992848e+00,-4.599251152073734517e+01,4.637390817135265131e-01
6.278801843317992848e+00,-4.599251152073734517e+01,4.612334857504771790e-01
7.278801843317992848e+00,-4.599251152073734517e+01,4.623305372269732594e-01
8.278801843317992848e+00,-4.599251152073734517e+01,4.634548288727704524e-01
9.278801843317992848e+00,-4.599251152073734517e+01,4.627630521606085345e-01
1.027880184331799285e+01,-4.599251152073734517e+01,4.625902180182825951e-01
1.127880184331799285e+01,-4.599251152073734517e+01,4.629778695944040123e-01
1.227880184331799285e+01,-4.599251152073734517e+01,4.642286417081162853e-01
1.327880184331799285e+01,-4.599251152073734517e+01,4.620785549165700168e-01
1.427880184331799285e+01,-4.599251152073734517e+01,4.606596908981206440e-01
1.527880184331799285e+01,-4.599251152073734517e+01,4.599217756401712265e-01
1.627880184331799285e+01,-4.599251152073734517e+01,4.584974535437931209e-01
1.727880184331799285e+01,-4.599251152073734517e+01,4.582515912346067921e-01
1.827880184331799285e+01,-4.599251152073734517e+01,4.590003940773224045e-01
1.927880184331799285e+01,-4.599251152073734517e+01,4.586761493170299353e-01
2.027880184331799285e+01,-4.599251152073734517e+01,4.577624679525809093e-01
2.127880184331799285e+01,-4.599251152073734517e+01,4.560995490831496468e-01
2.227880184331799285e+01,-4.599251152073734517e+01,4.555186459760021123e-01
2.327880184331799285e+01,-4.599251152073734517e+01,4.554480241165199672e-01
2.427880184331799285e+01,-4.599251152073734517e+01,4.544676735425539071e-01
2.527880184331799285e+01,-4.599251152073734517e+01,4.533897402761670747e-01
2.627880184331799285e+01,-4.599251152073734517e+01,4.503169892047438339e-01
2.727880184331799285e+01,-4.599251152073734517e+01,4.485321844965088900e-01
2.827880184331799285e+01,-4.599251152073734517e+01,4.466283956430370239e-01
2.927880184331799285e+01,-4.599251152073734517e+01,4.450680279100742709e-01
3.027880184331799285e+01,-4.599251152073734517e+01,4.439066994904443675e-01
3.127880184331799285e+01,-4.599251152073734517e+01,4.441442571099876169e-01
3.227880184331799285e+01,-4.599251152073734517e+01,4.432768445731576357e-01
-3.472119815668200715e+01,-4.499251152073734517e+01,4.758694556268783238e-01
-3.372119815668200715e+01,-4.499251152073734517e+01,4.760368874035521003e-01
-3.272119815668200715e+01,-4.499251152073734517e+01,4.786045314047631116e-01
-3.172119815668200715e+01,-4.499251152073734517e+01,4.770412106151762366e-01
-3.072119815668200715e+01,-4.499251152073734517e+01,4.781030292923338365e-01
-2.972119815668200715e+01,-4.499251152073734517e+01,4.777831494300786019e-01
-2.872119815668200715e+01,-4.499251152073734517e+01,4.792472070690361186e-01
-2.772119815668200715e+01,-4.499251152073734517e+01,4.762417994307073243e-01
-2.672119815668200715e+01,-4.499251152073734517e+01,4.757231280075515656e-01
-2.572119815668200715e+01,-4.499251152073734517e+01,4.735621143073336370e-01
-2.472119815668200715e+01,-4.499251152073734517e+01,4.772964365744778448e-01
-2.372119815668200715e+01,-4.499251152073734517e+01,4.774780098355986269e-01
-2.272119815668200715e+01,-4.499251152073734517e+01,4.764409236292701522e-01
-2.172119815668200715e+01,-4.499251152073734517e+01,4.777510745560649141e-01
-2.072119815668200715e+01,-4.499251152073734517e+01,4.776831964231402772e-01
-1.972119815668200715e+01,-4.499251152073734517e+01,4.768411110721482160e-01
-1.872119815668200715e+01,-4.499251152073734517e+01,4.721728894088430550e-01
-1.772119815668200715e+01,-4.499251152073734517e+01,4.742904075876355208e-01
-1.672119815668200715e+01,-4.499251152073734517e+01,4.738738701394114017e-01
-1.572119815668200715e+01,-4.499251152073734517e+01,4.754488759444788215e-01
-1.472119815668200715e+01,-4.499251152073734517e+01,4.722579477168253881e-01
-1.372119815668200715e+01,-4.499251152073734517e+01,4.720655386793826125e-01
-1.272119815668200715e+01,-4.499251152073734517e+01,4.725092231549958832e-01
-1.172119815668200715e+01,-4.499251152073734517e+01,4.726209683805224770e-01
-1.072119815668200715e+01,-4.499251152073734517e+01,4.710329039449656641e-01
-9.721198156682007152e+00,-4.499251152073734517e+01,4.710800599211530937e-01
-8.721198156682007152e+00,-4.499251152073734517e+01,4.711442721961032198e-01
-7.721198156682007152e+00,-4.499251152073734517e+01,4.692451478564962919e-01
-6.721198156682007152e+00,-4.499251152073734517e+01,4.702158887839988921e-01
-5.721198156682007152e+00,-4.499251152073734517e+01,4.712493864201263705e-01
-4.721198156682007152e+00,-4.499251152073734517e+01,4.688317596740683157e-01
-3.721198156682007152e+00,-4.499251152073734517e+01,4.699080854681980668e-01
-2.721198156682007152e+00,-4.499251152073734517e+01,4.694454008736101969e-01
-1.721198156682007152e+00,-4.499251152073734517e+01,4.693222461440735849e-01
-7.211981566820071521e-01,-4.499251152073734517e+01,4.663445919379571869e-01
2.788018433179928479e-01,-4.499251152073734517e+01,4.670642359955858858e-01
1.278801843317992848e+00,-4.499251152073734517e+01,4.644859076744687343e-01
2.278801843317992848e+00,-4.499251152073734517e+01,4.647228486827428284e-01
3.278801843317992848e+00,-4.499251152073734517e+01,4.642587585326118926e-01
4.278801843317992848e+00,-4.499251152073734517e+01,4.634241742942633024e-01
5.278801843317992848e+00,-4.499251152073734517e+01,4.633867062825487437e-01
6.278801843317992848e+00,-4.499251152073734517e+01,4.649046607998581493e-01
7.278801843317992848e+00,-4.499251152073734517e+01,4.628713934129717877e-01
8.278801843317992848e+00,-4.499251152073734517e+01,4.641268639654239081e-01
9.278801843317992848e+00,-4.499251152073734517e+01,4.650386657383109856e-01
1.027880184331799285e+01,-4.499251152073734517e+01,4.619427902265891284e-01
1.127880184331799285e+01,-4.499251152073734517e+01,4.612076734648726806e-01
1.227880184331799285e+01,-4.499251152073734517e+01,4.615218570348389449e-01
1.327880184331799285e+01,-4.499251152073734517e+01,4.610558529761421553e-01
1.427880184331799285e+01,-4.499251152073734517e+01,4.603142036714831242e-01
1.527880184331799285e+01,-4.499251152073734517e+01,4.602686083201232847e-01
1.627880184331799285e+01,-4.499251152073734517e+01,4.588816381520253174e-01
1.727880184331799285e+01,-4.499251152073734517e+01,4.582905016504676965e-01
1.827880184331799285e+01,-4.499251152073734517e+01,4.583274211568877377e-01
1.927880184331799285e+01,-4.499251152073734517e+01,4.588474779140812032e-01
2.027880184331799285e+01,-4.499251152073734517e+01,4.579955202198844333e-01
2.127880184331799285e+01,-4.499251152073734517e+01,4.568354281440867304e-01
2.227880184331799285e+01,-4.499251152073734517e+01,4.551747628822329084e-01
2.327880184331799285e+01,-4.499251152073734517e+01,4.544236885827204198e-01
2.427880184331799285e+01,-4.499251152073734517e+01,4.545070486153615086e-01
2.527880184331799285e+01,-4.499251152073734517e+01,4.519622616657335001e-01
2.627880184331799285e+01,-4.499251152073734517e+01,4.499064374705152858e-01
2.727880184331799285e+01,-4.499251152073734517e+01,4.486368497013470957e-01
2.827880184331799285e+01,-4.499251152073734517e+01,4.463659728625346546e-01
2.927880184331799285e+01,-4.499251152073734517e+01,4.455575852318975905e-01
3.027880184331799285e+01,-4.499251152073734517e+01,4.460851149122038173e-01
3.127880184331799285e+01,-4.499251152073734517e+01,4.446708002053774145e-01
3.227880184331799285e+01,-4.499251152073734517e+01,4.422746667731405346e-01
3.327880184331799285e+01,-4.499251152073734517e+01,4.430303176524419406e-01
3.427880184331799285e+01,-4.499251152073734517e+01,4.427146156144958766e-01
3.527880184331799285e+01,-4.499251152073734517e+01,4.416200373177687766e-01
-3.772119815668200715e+01,-4.399251152073734517e+01,4.765018726364034229e-01
