x_um_centered_to_ellipse,y_um_centered_to_ellipse,delta_f_GHz
-1.872119815668200715e+01,-4.799251152073734517e+01,4.575728794012263734e-01
-1.772119815668200715e+01,-4.799251152073734517e+01,4.568584408117866147e-01
-1.672119815668200715e+01,-4.799251152073734517e+01,4.576400234625421781e-01
-1.572119815668200715e+01,-4.799251152073734517e+01,4.585278922724529416e-01
-1.472119815668200715e+01,-4.799251152073734517e+01,4.587315425719302731e-01
-1.372119815668200715e+01,-4.799251152073734517e+01,4.576707300324698302e-01
-1.272119815668200715e+01,-4.799251152073734517e+01,4.571416106352419462e-01
-1.172119815668200715e+01,-4.799251152073734517e+01,4.568038651688670626e-01
-1.072119815668200715e+01,-4.799251152073734517e+01,4.557990825727933348e-01
-9.721198156682007152e+00,-4.799251152073734517e+01,4.561850878499060791e-01
-8.721198156682007152e+00,-4.799251152073734517e+01,4.563660424769095947e-01
-7.721198156682007152e+00,-4.799251152073734517e+01,4.571185778090551821e-01
-6.721198156682007152e+00,-4.799251152073734517e+01,4.570530379544792687e-01
-5.721198156682007152e+00,-4.799251152073734517e+01,4.575990515845043127e-01
-4.721198156682007152e+00,-4.799251152073734517e+01,4.580124411703367926e-01
-3.721198156682007152e+00,-4.799251152073734517e+01,4.583198342561498606e-01
-2.721198156682007152e+00,-4.799251152073734517e+01,4.593503064976491856e-01
-1.721198156682007152e+00,-4.799251152073734517e+01,4.599728128504678715e-01
-7.211981566820071521e-01,-4.799251152073734517e+01,4.593891380243242395e-01
2.788018433179928479e-01,-4.799251152073734517e+01,4.578159222198801004e-01
1.278801843317992848e+00,-4.799251152073734517e+01,4.567101427878514919e-01
2.278801843317992848e+00,-4.799251152073734517e+01,4.555759222321049684e-01
3.278801843317992848e+00,-4.799251152073734517e+01,4.550502912378879827e-01
4.278801843317992848e+00,-4.799251152073734517e+01,4.540754312531398718e-01
5.278801843317992848e+00,-4.799251152073734517e+01,4.535796608937294749e-01
6.278801843317992848e+00,-4.799251152073734517e+01,4.525796269751398704e-01
7.278801843317992848e+00,-4.799251152073734517e+01,4.517698359182875656e-01
8.278801843317992848e+00,-4.799251152073734517e+01,4.508952835566746309e-01
9.278801843317992848e+00,-4.799251152073734517e+01,4.503867480982504112e-01
1.027880184331799285e+01,-4.799251152073734517e+01,4.493523572174562553e-01
1.127880184331799285e+01,-4.799251152073734517e+01,4.492595504808143403e-01
1.227880184331799285e+01,-4.799251152073734517e+01,4.484455145960923872e-01
1.327880184331799285e+01,-4.799251152073734517e+01,4.485078617737849882e-01
1.427880184331799285e+01,-4.799251152073734517e+01,4.476550846407536532e-01
1.527880184331799285e+01,-4.799251152073734517e+01,4.461128543769952159e-01
1.627880184331799285e+01,-4.799251152073734517e+01,4.449984753954088212e-01
1.727880184331799285e+01,-4.799251152073734517e+01,4.440563677516005114e-01
1.827880184331799285e+01,-4.799251152073734517e+01,4.430279855242362785e-01
1.927880184331799285e+01,-4.799251152073734517e+01,4.427403151051034769e-01
2.027880184331799285e+01,-4.799251152073734517e+01,4.415581682854949896e-01
2.127880184331799285e+01,-4.799251152073734517e+01,4.408273420357993189e-01
2.227880184331799285e+01,-4.799251152073734517e+01,4.398039535672340072e-01
2.327880184331799285e+01,-4.799251152073734517e+01,4.388601011962469656e-01
2.427880184331799285e+01,-4.799251152073734517e+01,4.385237166327629055e-01
2.527880184331799285e+01,-4.799251152073734517e+01,4.365090243901765810e-01
2.627880184331799285e+01,-4.799251152073734517e+01,4.354512867686564093e-01
2.727880184331799285e+01,-4.799251152073734517e+01,4.339980320788692225e-01
-2.972119815668200715e+01,-4.699251152073734517e+01,4.653836619277038622e-01
-2.872119815668200715e+01,-4.699251152073734517e+01,4.654928650199634532e-01
-2.772119815668200715e+01,-4.699251152073734517e+01,4.648240033904516011e-01
-2.672119815668200715e+01,-4.699251152073734517e+01,4.643493761790677965e-01
-2.572119815668200715e+01,-4.699251152073734517e+01,4.639817267915793408e-01
-2.472119815668200715e+01,-4.699251152073734517e+01,4.631208344628241491e-01
-2.372119815668200715e+01,-4.699251152073734517e+01,4.626257716137094356e-01
-2.272119815668200715e+01,-4.699251152073734517e+01,4.633198640134925661e-01
-2.172119815668200715e+01,-4.699251152073734517e+01,4.623009414007963613e-01
-2.072119815668200715e+01,-4.699251152073734517e+01,4.612818289100779623e-01
-1.972119815668200715e+01,-4.699251152073734517e+01,4.592970688593820405e-01
-1.872119815668200715e+01,-4.699251152073734517e+01,4.580208788417876598e-01
-1.772119815668200715e+01,-4.699251152073734517e+01,4.577559164433560035e-01
-1.672119815668200715e+01,-4.699251152073734517e+01,4.580348381441710082e-01
-1.572119815668200715e+01,-4.699251152073734517e+01,4.588385103042287305e-01
-1.472119815668200715e+01,-4.699251152073734517e+01,4.589558707217649136e-01
-1.372119815668200715e+01,-4.699251152073734517e+01,4.579353152398071281e-01
-1.272119815668200715e+01,-4.699251152073734517e+01,4.574232786362837366e-01
-1.172119815668200715e+01,-4.699251152073734517e+01,4.566917824807492643e-01
-1.072119815668200715e+01,-4.699251152073734517e+01,4.564893305565709269e-01
-9.721198156682007152e+00,-4.699251152073734517e+01,4.560294698220035414e-01
-8.721198156682007152e+00,-4.699251152073734517e+01,4.564654875172124981e-01
-7.721198156682007152e+00,-4.699251152073734517e+01,4.560269334860294066e-01
-6.721198156682007152e+00,-4.699251152073734517e+01,4.560260166734630971e-01
-5.721198156682007152e+00,-4.699251152073734517e+01,4.574144376214883678e-01
-4.721198156682007152e+00,-4.699251152073734517e+01,4.583906477782724309e-01
-3.721198156682007152e+00,-4.699251152073734517e+01,4.587208295049869378e-01
-2.721198156682007152e+00,-4.699251152073734517e+01,4.593706115756739372e-01
-1.721198156682007152e+00,-4.699251152073734517e+01,4.592825662077313353e-01
-7.211981566820071521e-01,-4.699251152073734517e+01,4.588250772725128712e-01
2.788018433179928479e-01,-4.699251152073734517e+01,4.579554700762802355e-01
1.278801843317992848e+00,-4.699251152073734517e+01,4.565592830321691942e-01
2.278801843317992848e+00,-4.699251152073734517e+01,4.557210282405250723e-01
3.278801843317992848e+00,-4.699251152073734517e+01,4.548146112741191516e-01
4.278801843317992848e+00,-4.699251152073734517e+01,4.544150634290224922e-01
5.278801843317992848e+00,-4.699251152073734517e+01,4.537022947279565344e-01
6.278801843317992848e+00,-4.699251152073734517e+01,4.523492289199273486e-01
7.278801843317992848e+00,-4.699251152073734517e+01,4.518634937226071457e-01
8.278801843317992848e+00,-4.699251152073734517e+01,4.509981331387931114e-01
9.278801843317992848e+00,-4.699251152073734517e+01,4.512680624818106168e-01
1.027880184331799285e+01,-4.699251152073734517e+01,4.506190139569001829e-01
1.127880184331799285e+01,-4.699251152073734517e+01,4.491001024843361833e-01
1.227880184331799285e+01,-4.699251152073734517e+01,4.480272925066803857e-01
1.327880184331799285e+01,-4.699251152073734517e+01,4.476905571022422592e-01
1.427880184331799285e+01,-4.699251152073734517e+01,4.470324143144783768e-01
1.527880184331799285e+01,-4.699251152073734517e+01,4.456009068107449345e-01
1.627880184331799285e+01,-4.699251152073734517e+01,4.450157998520687386e-01
1.727880184331799285e+01,-4.699251152073734517e+01,4.441693424281067948e-01
1.827880184331799285e+01,-4.699251152073734517e+01,4.433956467784678779e-01
1.927880184331799285e+01,-4.699251152073734517e+01,4.422744987570230712e-01
2.027880184331799285e+01,-4.699251152073734517e+01,4.415960091399426801e-01
2.127880184331799285e+01,-4.699251152073734517e+01,4.411904281844689635e-01
2.227880184331799285e+01,-4.699251152073734517e+01,4.394789720586520509e-01
2.327880184331799285e+01,-4.699251152073734517e+01,4.386153033418809244e-01
2.427880184331799285e+01,-4.699251152073734517e+01,4.382026147856010745e-01
2.527880184331799285e+01,-4.699251152073734517e+01,4.369498166330436639e-01
2.627880184331799285e+01,-4.699251152073734517e+01,4.354532550130860713e-01
2.727880184331799285e+01,-4.699251152073734517e+01,4.344324016659575349e-01
2.827880184331799285e+01,-4.699251152073734517e+01,4.327453858388876640e-01
2.927880184331799285e+01,-4.699251152073734517e+01,4.312657843635752108e-01
3.027880184331799285e+01,-4.699251152073734517e+01,4.298796480629758499e-01
-3.272119815668200715e+01,-4.599251152073734517e+01,4.656693954595207963e-01
-3.172119815668200715e+01,-4.599251152073734517e+01,4.658136045051026741e-01
-3.072119815668200715e+01,-4.599251152073734517e+01,4.654075804289590224e-01
-2.972119815668200715e+01,-4.599251152073734517e+01,4.654173203011762183e-01
-2.872119815668200715e+01,-4.599251152073734517e+01,4.651946760514116264e-01
-2.772119815668200715e+01,-4.599251152073734517e+01,4.650614997591415722e-01
-2.672119815668200715e+01,-4.599251152073734517e+01,4.645215028705371729e-01
-2.572119815668200715e+01,-4.599251152073734517e+01,4.635708346703140137e-01
-2.472119815668200715e+01,-4.599251152073734517e+01,4.633886425882893789e-01
-2.372119815668200715e+01,-4.599251152073734517e+01,4.633322426365311664e-01
-2.272119815668200715e+01,-4.599251152073734517e+01,4.633396602494643801e-01
-2.172119815668200715e+01,-4.599251152073734517e+01,4.626304825517801866e-01
-2.072119815668200715e+01,-4.599251152073734517e+01,4.613444234441379521e-01
-1.972119815668200715e+01,-4.599251152073734517e+01,4.604421870704142883e-01
-1.872119815668200715e+01,-4.599251152073734517e+01,4.584695695633134171e-01
-1.772119815668200715e+01,-4.599251152073734517e+01,4.584469236789647795e-01
-1.672119815668200715e+01,-4.599251152073734517e+01,4.588393260846497235e-01
-1.572119815668200715e+01,-4.599251152073734517e+01,4.592767683908878240e-01
-1.472119815668200715e+01,-4.599251152073734517e+01,4.586666747142147393e-01
-1.372119815668200715e+01,-4.599251152073734517e+01,4.584820395914510627e-01
-1.272119815668200715e+01,-4.599251152073734517e+01,4.573663025223857481e-01
-1.172119815668200715e+01,-4.599251152073734517e+01,4.563380316572498430e-01
-1.072119815668200715e+01,-4.599251152073734517e+01,4.564038180589697902e-01
-9.721198156682007152e+00,-4.599251152073734517e+01,4.563334369187992401e-01
-8.721198156682007152e+00,-4.599251152073734517e+01,4.553685052974953962e-01
-7.721198156682007152e+00,-4.599251152073734517e+01,4.553707344362618592e-01
-6.721198156682007152e+00,-4.599251152073734517e+01,4.558726325178135141e-01
-5.721198156682007152e+00,-4.599251152073734517e+01,4.570993452205596164e-01
-4.721198156682007152e+00,-4.599251152073734517e+01,4.573335919624215151e-01
-3.721198156682007152e+00,-4.599251152073734517e+01,4.583885372060949592e-01
-2.721198156682007152e+00,-4.599251152073734517e+01,4.595447467025373101e-01
-1.721198156682007152e+00,-4.599251152073734517e+01,4.593377487842840168e-01
-7.211981566820071521e-01,-4.599251152073734517e+01,4.585921838718154397e-01
2.788018433179928479e-01,-4.599251152073734517e+01,4.578938320235019788e-01
1.278801843317992848e+00,-4.599251152073734517e+01,4.570043152330378611e-01
2.278801843317992848e+00,-4.599251152073734517e+01,4.556302012428061765e-01
3.278801843317992848e+00,-4.599251152073734517e+01,4.547441210174953952e-01
4.278801843317992848e+00,-4.599251152073734517e+01,4.541952540429070595e-01
5.278801843317992848e+00,-4.599251152073734517e+01,4.533869458503398953e-01
6.278801843317992848e+00,-4.599251152073734517e+01,4.530821307810195542e-01
7.278801843317992848e+00,-4.599251152073734517e+01,4.528582094207251885e-01
8.278801843317992848e+00,-4.599251152073734517e+01,4.523827196577210330e-01
9.278801843317992848e+00,-4.599251152073734517e+01,4.518509247936073336e-01
1.027880184331799285e+01,-4.599251152073734517e+01,4.483165786145502096e-01
1.127880184331799285e+01,-4.599251152073734517e+01,4.490941421551926105e-01
1.227880184331799285e+01,-4.599251152073734517e+01,4.485362975382547468e-01
1.327880184331799285e+01,-4.599251152073734517e+01,4.474564343642248865e-01
1.427880184331799285e+01,-4.599251152073734517e+01,4.465255393151386087e-01
1.527880184331799285e+01,-4.599251152073734517e+01,4.457446433863774260e-01
1.627880184331799285e+01,-4.599251152073734517e+01,4.451305741801250271e-01
1.727880184331799285e+01,-4.599251152073734517e+01,4.443674878645178516e-01
1.827880184331799285e+01,-4.599251152073734517e+01,4.434468522136021384e-01
1.927880184331799285e+01,-4.599251152073734517e+01,4.418295342473133047e-01
2.027880184331799285e+01,-4.599251152073734517e+01,4.407796780121193692e-01
2.127880184331799285e+01,-4.599251152073734517e+01,4.406442903522798105e-01
2.227880184331799285e+01,-4.599251152073734517e+01,4.395631802034847269e-01
2.327880184331799285e+01,-4.599251152073734517e+01,4.388650768577067041e-01
2.427880184331799285e+01,-4.599251152073734517e+01,4.377599056737060401e-01
2.527880184331799285e+01,-4.599251152073734517e+01,4.370392854021596385e-01
2.627880184331799285e+01,-4.599251152073734517e+01,4.364878352138812367e-01
2.727880184331799285e+01,-4.599251152073734517e+01,4.349172449465052992e-01
2.827880184331799285e+01,-4.599251152073734517e+01,4.338411402791457760e-01
2.927880184331799285e+01,-4.599251152073734517e+01,4.323736593152553986e-01
3.027880184331799285e+01,-4.599251152073734517e+01,4.300864610645569464e-01
3.127880184331799285e+01,-4.599251152073734517e+01,4.290932610325977059e-01
3.227880184331799285e+01,-4.599251152073734517e+01,4.280944268260560293e-01
-3.472119815668200715e+01,-4.499251152073734517e+01,4.648748908862145868e-01
-3.372119815668200715e+01,-4.499251152073734517e+01,4.651256675369519478e-01
-3.272119815668200715e+01,-4.499251152073734517e+01,4.654253359354152408e-01
-3.172119815668200715e+01,-4.499251152073734517e+01,4.659345526567597595e-01
-3.072119815668200715e+01,-4.499251152073734517e+01,4.655720625684582892e-01
-2.972119815668200715e+01,-4.499251152073734517e+01,4.654765874689177352e-01
-2.872119815668200715e+01,-4.499251152073734517e+01,4.653208079593045277e-01
-2.772119815668200715e+01,-4.499251152073734517e+01,4.647032017890468936e-01
-2.672119815668200715e+01,-4.499251152073734517e+01,4.644516638360185468e-01
-2.572119815668200715e+01,-4.499251152073734517e+01,4.639478751545067503e-01
-2.472119815668200715e+01,-4.499251152073734517e+01,4.638327391121999099e-01
-2.372119815668200715e+01,-4.499251152073734517e+01,4.636599003990791168e-01
-2.272119815668200715e+01,-4.499251152073734517e+01,4.637917054045215259e-01
-2.172119815668200715e+01,-4.499251152073734517e+01,4.625438678844342455e-01
-2.072119815668200715e+01,-4.499251152073734517e+01,4.613957925871030596e-01
-1.972119815668200715e+01,-4.499251152073734517e+01,4.609604384398036103e-01
-1.872119815668200715e+01,-4.499251152073734517e+01,4.604371003143432617e-01
-1.772119815668200715e+01,-4.499251152073734517e+01,4.592712425737937032e-01
-1.672119815668200715e+01,-4.499251152073734517e+01,4.591825326556491227e-01
-1.572119815668200715e+01,-4.499251152073734517e+01,4.598924911807911187e-01
-1.472119815668200715e+01,-4.499251152073734517e+01,4.593141739011179503e-01
-1.372119815668200715e+01,-4.499251152073734517e+01,4.583472213703299047e-01
-1.272119815668200715e+01,-4.499251152073734517e+01,4.572054222370596221e-01
-1.172119815668200715e+01,-4.499251152073734517e+01,4.563000887262282923e-01
-1.072119815668200715e+01,-4.499251152073734517e+01,4.561073574097176397e-01
-9.721198156682007152e+00,-4.499251152073734517e+01,4.559481303747845438e-01
-8.721198156682007152e+00,-4.499251152073734517e+01,4.557361292812389664e-01
-7.721198156682007152e+00,-4.499251152073734517e+01,4.553246137496556045e-01
-6.721198156682007152e+00,-4.499251152073734517e+01,4.561542814174757154e-01
-5.721198156682007152e+00,-4.499251152073734517e+01,4.563015637226799370e-01
-4.721198156682007152e+00,-4.499251152073734517e+01,4.577692462157734177e-01
-3.721198156682007152e+00,-4.499251152073734517e+01,4.585755295511031449e-01
-2.721198156682007152e+00,-4.499251152073734517e+01,4.588341303785803404e-01
-1.721198156682007152e+00,-4.499251152073734517e+01,4.587778536107207650e-01
-7.211981566820071521e-01,-4.499251152073734517e+01,4.582857633560757371e-01
2.788018433179928479e-01,-4.499251152073734517e+01,4.571455900115153348e-01
1.278801843317992848e+00,-4.499251152073734517e+01,4.561299538174217183e-01
2.278801843317992848e+00,-4.499251152073734517e+01,4.556351484318121869e-01
3.278801843317992848e+00,-4.499251152073734517e+01,4.550644410154731645e-01
4.278801843317992848e+00,-4.499251152073734517e+01,4.547312507889920141e-01
5.278801843317992848e+00,-4.499251152073734517e+01,4.530253095627680970e-01
6.278801843317992848e+00,-4.499251152073734517e+01,4.538888579214033214e-01
7.278801843317992848e+00,-4.499251152073734517e+01,4.536250294010515383e-01
8.278801843317992848e+00,-4.499251152073734517e+01,4.533512043135119463e-01
9.278801843317992848e+00,-4.499251152073734517e+01,4.508867743516327131e-01
1.027880184331799285e+01,-4.499251152073734517e+01,4.504661904666309447e-01
1.127880184331799285e+01,-4.499251152073734517e+01,4.493394879518288754e-01
1.227880184331799285e+01,-4.499251152073734517e+01,4.483325465064447179e-01
1.327880184331799285e+01,-4.499251152073734517e+01,4.473778184263337288e-01
1.427880184331799285e+01,-4.499251152073734517e+01,4.461184717343007478e-01
1.527880184331799285e+01,-4.499251152073734517e+01,4.460785582718078679e-01
1.627880184331799285e+01,-4.499251152073734517e+01,4.454568269863306007e-01
1.727880184331799285e+01,-4.499251152073734517e+01,4.439001965702815689e-01
1.827880184331799285e+01,-4.499251152073734517e+01,4.435186970182032340e-01
1.927880184331799285e+01,-4.499251152073734517e+01,4.422613247646163259e-01
2.027880184331799285e+01,-4.499251152073734517e+01,4.411401015126421576e-01
2.127880184331799285e+01,-4.499251152073734517e+01,4.400480431103588330e-01
2.227880184331799285e+01,-4.499251152073734517e+01,4.399014973520873895e-01
2.327880184331799285e+01,-4.499251152073734517e+01,4.390641964831334398e-01
2.427880184331799285e+01,-4.499251152073734517e+01,4.378332144141401372e-01
2.527880184331799285e+01,-4.499251152073734517e+01,4.368243853749684824e-01
2.627880184331799285e+01,-4.499251152073734517e+01,4.357807896670675696e-01
2.727880184331799285e+01,-4.499251152073734517e+01,4.347400089326542982e-01
2.827880184331799285e+01,-4.499251152073734517e+01,4.337958379045279145e-01
2.927880184331799285e+01,-4.499251152073734517e+01,4.317752235183962561e-01
3.027880184331799285e+01,-4.499251152073734517e+01,4.310161083885688527e-01
3.127880184331799285e+01,-4.499251152073734517e+01,4.292834047440199363e-01
3.227880184331799285e+01,-4.499251152073734517e+01,4.278880857952063188e-01
3.327880184331799285e+01,-4.499251152073734517e+01,4.273280411980233673e-01
3.427880184331799285e+01,-4.499251152073734517e+01,4.264317921815425905e-01
3.527880184331799285e+01,-4.499251152073734517e+01,4.248257848320413643e-01
-3.772119815668200715e+01,-4.399251152073734517e+01,4.632941072283625061e-01
